Date;Value
10/07/2020 05:15;0,0366
10/07/2020 05:30;0,0366
10/07/2020 05:45;0,0366
10/07/2020 06:00;0,041
10/07/2020 06:15;0,041
10/07/2020 06:30;0,041
10/07/2020 06:45;0,041
10/07/2020 07:00;0,0429
10/07/2020 07:15;0,0429
10/07/2020 07:30;0,0429
10/07/2020 07:45;0,0429
10/07/2020 08:00;0,0425
10/07/2020 08:15;0,0425
10/07/2020 08:30;0,0425
10/07/2020 08:45;0,0425
10/07/2020 09:00;0,0418
10/07/2020 09:15;0,0418
10/07/2020 09:30;0,0418
10/07/2020 09:45;0,0418
10/07/2020 10:00;0,0411
10/07/2020 10:15;0,0411
10/07/2020 10:30;0,0411
10/07/2020 10:45;0,0411
10/07/2020 11:00;0,0409
10/07/2020 11:15;0,0409
10/07/2020 11:30;0,0409
10/07/2020 11:45;0,0409
10/07/2020 12:00;0,0405
10/07/2020 12:15;0,0405
10/07/2020 12:30;0,0405
10/07/2020 12:45;0,0405
10/07/2020 13:00;0,04
10/07/2020 13:15;0,04
10/07/2020 13:30;0,04
10/07/2020 13:45;0,04
10/07/2020 14:00;0,0393
10/07/2020 14:15;0,0393
10/07/2020 14:30;0,0393
10/07/2020 14:45;0,0393
10/07/2020 15:00;0,0362
10/07/2020 15:15;0,0362
10/07/2020 15:30;0,0362
10/07/2020 15:45;0,0362
10/07/2020 16:00;0,0361
10/07/2020 16:15;0,0361
10/07/2020 16:30;0,0361
10/07/2020 16:45;0,0361
10/07/2020 17:00;0,039
10/07/2020 17:15;0,039
10/07/2020 17:30;0,039
10/07/2020 17:45;0,039
10/07/2020 18:00;0,038
10/07/2020 18:15;0,038
10/07/2020 18:30;0,038
10/07/2020 18:45;0,038
10/07/2020 19:00;0,0363
10/07/2020 19:15;0,0363
10/07/2020 19:30;0,0363
10/07/2020 19:45;0,0363
10/07/2020 20:00;0,039
10/07/2020 20:15;0,039
10/07/2020 20:30;0,039
10/07/2020 20:45;0,039
10/07/2020 21:00;0,0385
10/07/2020 21:15;0,0385
10/07/2020 21:30;0,0385
10/07/2020 21:45;0,0385
10/07/2020 22:00;0,0295
10/07/2020 22:15;0,0295
10/07/2020 22:30;0,0295
10/07/2020 22:45;0,0295
11/07/2020 23:00;0,033
11/07/2020 23:15;0,033
11/07/2020 23:30;0,033
11/07/2020 23:45;0,033
12/07/2020 00:00;0,0288
12/07/2020 00:15;0,0288
12/07/2020 00:30;0,0288
12/07/2020 00:45;0,0288
12/07/2020 01:00;0,0262
12/07/2020 01:15;0,0262
12/07/2020 01:30;0,0262
12/07/2020 01:45;0,0262
12/07/2020 02:00;0,025
12/07/2020 02:15;0,025
12/07/2020 02:30;0,025
12/07/2020 02:45;0,025
12/07/2020 03:00;0,0247
12/07/2020 03:15;0,0247
12/07/2020 03:30;0,0247
12/07/2020 03:45;0,0247
12/07/2020 04:00;0,0241
12/07/2020 04:15;0,0241
12/07/2020 04:30;0,0241
12/07/2020 04:45;0,0241
12/07/2020 05:00;0,0241
12/07/2020 05:15;0,0241
12/07/2020 05:30;0,0241
12/07/2020 05:45;0,0241
12/07/2020 06:00;0,0241
12/07/2020 06:15;0,0241
12/07/2020 06:30;0,0241
12/07/2020 06:45;0,0241
12/07/2020 07:00;0,0243
12/07/2020 07:15;0,0243
12/07/2020 07:30;0,0243
12/07/2020 07:45;0,0243
12/07/2020 08:00;0,0241
12/07/2020 08:15;0,0241
12/07/2020 08:30;0,0241
12/07/2020 08:45;0,0241
12/07/2020 09:00;0,025
12/07/2020 09:15;0,025
12/07/2020 09:30;0,025
12/07/2020 09:45;0,025
12/07/2020 10:00;0,0251
12/07/2020 10:15;0,0251
12/07/2020 10:30;0,0251
12/07/2020 10:45;0,0251
12/07/2020 11:00;0,0262
12/07/2020 11:15;0,0262
12/07/2020 11:30;0,0262
12/07/2020 11:45;0,0262
12/07/2020 12:00;0,0279
12/07/2020 12:15;0,0279
12/07/2020 12:30;0,0279
12/07/2020 12:45;0,0279
12/07/2020 13:00;0,0292
12/07/2020 13:15;0,0292
12/07/2020 13:30;0,0292
12/07/2020 13:45;0,0292
12/07/2020 14:00;0,027
12/07/2020 14:15;0,027
12/07/2020 14:30;0,027
12/07/2020 14:45;0,027
12/07/2020 15:00;0,026
12/07/2020 15:15;0,026
12/07/2020 15:30;0,026
12/07/2020 15:45;0,026
12/07/2020 16:00;0,027
12/07/2020 16:15;0,027
12/07/2020 16:30;0,027
12/07/2020 16:45;0,027
12/07/2020 17:00;0,0291
12/07/2020 17:15;0,0291
12/07/2020 17:30;0,0291
12/07/2020 17:45;0,0291
12/07/2020 18:00;0,0351
12/07/2020 18:15;0,0351
12/07/2020 18:30;0,0351
12/07/2020 18:45;0,0351
12/07/2020 19:00;0,0373
12/07/2020 19:15;0,0373
12/07/2020 19:30;0,0373
12/07/2020 19:45;0,0373
12/07/2020 20:00;0,0393
12/07/2020 20:15;0,0393
12/07/2020 20:30;0,0393
12/07/2020 20:45;0,0393
12/07/2020 21:00;0,0412
12/07/2020 21:15;0,0412
12/07/2020 21:30;0,0412
12/07/2020 21:45;0,0412
12/07/2020 22:00;0,0375
12/07/2020 22:15;0,0375
12/07/2020 22:30;0,0375
12/07/2020 22:45;0,0375
12/07/2020 23:00;0,0347
12/07/2020 23:15;0,0347
12/07/2020 23:30;0,0347
12/07/2020 23:45;0,0347
13/07/2020 00:00;0,0275
13/07/2020 00:15;0,0275
13/07/2020 00:30;0,0275
13/07/2020 00:45;0,0275
13/07/2020 01:00;0,0257
13/07/2020 01:15;0,0257
13/07/2020 01:30;0,0257
13/07/2020 01:45;0,0257
13/07/2020 02:00;0,0251
13/07/2020 02:15;0,0251
13/07/2020 02:30;0,0251
13/07/2020 02:45;0,0251
13/07/2020 03:00;0,0251
13/07/2020 03:15;0,0251
13/07/2020 03:30;0,0251
13/07/2020 03:45;0,0251
13/07/2020 04:00;0,0265
13/07/2020 04:15;0,0265
13/07/2020 04:30;0,0265
13/07/2020 04:45;0,0265
13/07/2020 05:00;0,0346
13/07/2020 05:15;0,0346
13/07/2020 05:30;0,0346
13/07/2020 05:45;0,0346
13/07/2020 06:00;0,0393
13/07/2020 06:15;0,0393
13/07/2020 06:30;0,0393
13/07/2020 06:45;0,0393
13/07/2020 07:00;0,0381
13/07/2020 07:15;0,0381
13/07/2020 07:30;0,0381
13/07/2020 07:45;0,0381
13/07/2020 08:00;0,0377
13/07/2020 08:15;0,0377
13/07/2020 08:30;0,0377
13/07/2020 08:45;0,0377
13/07/2020 09:00;0,035
13/07/2020 09:15;0,035
13/07/2020 09:30;0,035
13/07/2020 09:45;0,035
13/07/2020 10:00;0,0337
13/07/2020 10:15;0,0337
13/07/2020 10:30;0,0337
13/07/2020 10:45;0,0337
13/07/2020 11:00;0,0343
13/07/2020 11:15;0,0343
13/07/2020 11:30;0,0343
13/07/2020 11:45;0,0343
13/07/2020 12:00;0,035
13/07/2020 12:15;0,035
13/07/2020 12:30;0,035
13/07/2020 12:45;0,035
13/07/2020 13:00;0,0347
13/07/2020 13:15;0,0347
13/07/2020 13:30;0,0347
13/07/2020 13:45;0,0347
13/07/2020 14:00;0,0328
13/07/2020 14:15;0,0328
13/07/2020 14:30;0,0328
13/07/2020 14:45;0,0328
13/07/2020 15:00;0,034
13/07/2020 15:15;0,034
13/07/2020 15:30;0,034
13/07/2020 15:45;0,034
13/07/2020 16:00;0,0374
13/07/2020 16:15;0,0374
13/07/2020 16:30;0,0374
13/07/2020 16:45;0,0374
13/07/2020 17:00;0,0362
13/07/2020 17:15;0,0362
13/07/2020 17:30;0,0362
13/07/2020 17:45;0,0362
13/07/2020 18:00;0,0361
13/07/2020 18:15;0,0361
13/07/2020 18:30;0,0361
13/07/2020 18:45;0,0361
13/07/2020 19:00;0,039
13/07/2020 19:15;0,039
13/07/2020 19:30;0,039
13/07/2020 19:45;0,039
13/07/2020 20:00;0,039
13/07/2020 20:15;0,039
13/07/2020 20:30;0,039
13/07/2020 20:45;0,039
13/07/2020 21:00;0,039
13/07/2020 21:15;0,039
13/07/2020 21:30;0,039
13/07/2020 21:45;0,039
13/07/2020 22:00;0,0346
13/07/2020 22:15;0,0346
13/07/2020 22:30;0,0346
13/07/2020 22:45;0,0346
13/07/2020 23:00;0,0345
13/07/2020 23:15;0,0345
13/07/2020 23:30;0,0345
13/07/2020 23:45;0,0345
14/07/2020 00:00;0,0298
14/07/2020 00:15;0,0298
14/07/2020 00:30;0,0298
14/07/2020 00:45;0,0298
14/07/2020 01:00;0,0282
14/07/2020 01:15;0,0282
14/07/2020 01:30;0,0282
14/07/2020 01:45;0,0282
14/07/2020 02:00;0,0277
14/07/2020 02:15;0,0277
14/07/2020 02:30;0,0277
14/07/2020 02:45;0,0277
14/07/2020 03:00;0,027
14/07/2020 03:15;0,027
14/07/2020 03:30;0,027
14/07/2020 03:45;0,027
14/07/2020 04:00;0,0268
14/07/2020 04:15;0,0268
14/07/2020 04:30;0,0268
14/07/2020 04:45;0,0268
14/07/2020 05:00;0,027
14/07/2020 05:15;0,027
14/07/2020 05:30;0,027
14/07/2020 05:45;0,027
14/07/2020 06:00;0,0279
14/07/2020 06:15;0,0279
14/07/2020 06:30;0,0279
14/07/2020 06:45;0,0279
14/07/2020 07:00;0,0333
14/07/2020 07:15;0,0333
14/07/2020 07:30;0,0333
14/07/2020 07:45;0,0333
14/07/2020 08:00;0,0364
14/07/2020 08:15;0,0364
14/07/2020 08:30;0,0364
14/07/2020 08:45;0,0364
14/07/2020 09:00;0,0362
14/07/2020 09:15;0,0362
14/07/2020 09:30;0,0362
14/07/2020 09:45;0,0362
14/07/2020 10:00;0,0365
14/07/2020 10:15;0,0365
14/07/2020 10:30;0,0365
14/07/2020 10:45;0,0365
14/07/2020 11:00;0,037
14/07/2020 11:15;0,037
14/07/2020 11:30;0,037
14/07/2020 11:45;0,037
14/07/2020 12:00;0,0375
14/07/2020 12:15;0,0375
14/07/2020 12:30;0,0375
14/07/2020 12:45;0,0375
14/07/2020 13:00;0,0371
14/07/2020 13:15;0,0371
14/07/2020 13:30;0,0371
14/07/2020 13:45;0,0371
14/07/2020 14:00;0,0366
14/07/2020 14:15;0,0366
14/07/2020 14:30;0,0366
14/07/2020 14:45;0,0366
14/07/2020 15:00;0,0362
14/07/2020 15:15;0,0362
14/07/2020 15:30;0,0362
14/07/2020 15:45;0,0362
14/07/2020 16:00;0,0383
14/07/2020 16:15;0,0383
14/07/2020 16:30;0,0383
14/07/2020 16:45;0,0383
14/07/2020 17:00;0,0376
14/07/2020 17:15;0,0376
14/07/2020 17:30;0,0376
14/07/2020 17:45;0,0376
14/07/2020 18:00;0,037
14/07/2020 18:15;0,037
14/07/2020 18:30;0,037
14/07/2020 18:45;0,037
14/07/2020 19:00;0,0354
14/07/2020 19:15;0,0354
14/07/2020 19:30;0,0354
14/07/2020 19:45;0,0354
14/07/2020 20:00;0,0362
14/07/2020 20:15;0,0362
14/07/2020 20:30;0,0362
14/07/2020 20:45;0,0362
14/07/2020 21:00;0,035
14/07/2020 21:15;0,035
14/07/2020 21:30;0,035
14/07/2020 21:45;0,035
14/07/2020 22:00;0,032
14/07/2020 22:15;0,032
14/07/2020 22:30;0,032
14/07/2020 22:45;0,032
14/07/2020 23:00;0,0356
14/07/2020 23:15;0,0356
14/07/2020 23:30;0,0356
14/07/2020 23:45;0,0356
15/07/2020 00:00;0,0278
15/07/2020 00:15;0,0278
15/07/2020 00:30;0,0278
15/07/2020 00:45;0,0278
15/07/2020 01:00;0,0267
15/07/2020 01:15;0,0267
15/07/2020 01:30;0,0267
15/07/2020 01:45;0,0267
15/07/2020 02:00;0,026
15/07/2020 02:15;0,026
15/07/2020 02:30;0,026
15/07/2020 02:45;0,026
15/07/2020 03:00;0,026
15/07/2020 03:15;0,026
15/07/2020 03:30;0,026
15/07/2020 03:45;0,026
15/07/2020 04:00;0,0262
15/07/2020 04:15;0,0262
15/07/2020 04:30;0,0262
15/07/2020 04:45;0,0262
15/07/2020 05:00;0,0272
15/07/2020 05:15;0,0272
15/07/2020 05:30;0,0272
15/07/2020 05:45;0,0272
15/07/2020 06:00;0,0277
15/07/2020 06:15;0,0277
15/07/2020 06:30;0,0277
15/07/2020 06:45;0,0277
15/07/2020 07:00;0,0316
15/07/2020 07:15;0,0316
15/07/2020 07:30;0,0316
15/07/2020 07:45;0,0316
15/07/2020 08:00;0,0341
15/07/2020 08:15;0,0341
15/07/2020 08:30;0,0341
15/07/2020 08:45;0,0341
15/07/2020 09:00;0,0313
15/07/2020 09:15;0,0313
15/07/2020 09:30;0,0313
15/07/2020 09:45;0,0313
15/07/2020 10:00;0,0278
15/07/2020 10:15;0,0278
15/07/2020 10:30;0,0278
15/07/2020 10:45;0,0278
15/07/2020 11:00;0,033
15/07/2020 11:15;0,033
15/07/2020 11:30;0,033
15/07/2020 11:45;0,033
15/07/2020 12:00;0,035
15/07/2020 12:15;0,035
15/07/2020 12:30;0,035
15/07/2020 12:45;0,035
15/07/2020 13:00;0,033
15/07/2020 13:15;0,033
15/07/2020 13:30;0,033
15/07/2020 13:45;0,033
15/07/2020 14:00;0,0335
15/07/2020 14:15;0,0335
15/07/2020 14:30;0,0335
15/07/2020 14:45;0,0335
15/07/2020 15:00;0,0341
15/07/2020 15:15;0,0341
15/07/2020 15:30;0,0341
15/07/2020 15:45;0,0341
15/07/2020 16:00;0,0326
15/07/2020 16:15;0,0326
15/07/2020 16:30;0,0326
15/07/2020 16:45;0,0326
15/07/2020 17:00;0,0278
15/07/2020 17:15;0,0278
15/07/2020 17:30;0,0278
15/07/2020 17:45;0,0278
15/07/2020 18:00;0,0294
15/07/2020 18:15;0,0294
15/07/2020 18:30;0,0294
15/07/2020 18:45;0,0294
15/07/2020 19:00;0,0341
15/07/2020 19:15;0,0341
15/07/2020 19:30;0,0341
15/07/2020 19:45;0,0341
15/07/2020 20:00;0,0371
15/07/2020 20:15;0,0371
15/07/2020 20:30;0,0371
15/07/2020 20:45;0,0371
15/07/2020 21:00;0,0369
15/07/2020 21:15;0,0369
15/07/2020 21:30;0,0369
15/07/2020 21:45;0,0369
15/07/2020 22:00;0,0311
15/07/2020 22:15;0,0311
15/07/2020 22:30;0,0311
15/07/2020 22:45;0,0311
15/07/2020 23:00;0,0362
15/07/2020 23:15;0,0362
15/07/2020 23:30;0,0362
15/07/2020 23:45;0,0362
16/07/2020 00:00;0,0325
16/07/2020 00:15;0,0325
16/07/2020 00:30;0,0325
16/07/2020 00:45;0,0325
16/07/2020 01:00;0,0278
16/07/2020 01:15;0,0278
16/07/2020 01:30;0,0278
16/07/2020 01:45;0,0278
16/07/2020 02:00;0,0275
16/07/2020 02:15;0,0275
16/07/2020 02:30;0,0275
16/07/2020 02:45;0,0275
16/07/2020 03:00;0,027
16/07/2020 03:15;0,027
16/07/2020 03:30;0,027
16/07/2020 03:45;0,027
16/07/2020 04:00;0,0278
16/07/2020 04:15;0,0278
16/07/2020 04:30;0,0278
16/07/2020 04:45;0,0278
16/07/2020 05:00;0,0292
16/07/2020 05:15;0,0292
16/07/2020 05:30;0,0292
16/07/2020 05:45;0,0292
16/07/2020 06:00;0,036
16/07/2020 06:15;0,036
16/07/2020 06:30;0,036
16/07/2020 06:45;0,036
16/07/2020 07:00;0,0362
16/07/2020 07:15;0,0362
16/07/2020 07:30;0,0362
16/07/2020 07:45;0,0362
16/07/2020 08:00;0,037
16/07/2020 08:15;0,037
16/07/2020 08:30;0,037
16/07/2020 08:45;0,037
16/07/2020 09:00;0,0368
16/07/2020 09:15;0,0368
16/07/2020 09:30;0,0368
16/07/2020 09:45;0,0368
16/07/2020 10:00;0,0368
16/07/2020 10:15;0,0368
16/07/2020 10:30;0,0368
16/07/2020 10:45;0,0368
16/07/2020 11:00;0,0377
16/07/2020 11:15;0,0377
16/07/2020 11:30;0,0377
16/07/2020 11:45;0,0377
16/07/2020 12:00;0,0399
16/07/2020 12:15;0,0399
16/07/2020 12:30;0,0399
16/07/2020 12:45;0,0399
16/07/2020 13:00;0,0388
16/07/2020 13:15;0,0388
16/07/2020 13:30;0,0388
16/07/2020 13:45;0,0388
16/07/2020 14:00;0,0377
16/07/2020 14:15;0,0377
16/07/2020 14:30;0,0377
16/07/2020 14:45;0,0377
16/07/2020 15:00;0,0375
16/07/2020 15:15;0,0375
16/07/2020 15:30;0,0375
16/07/2020 15:45;0,0375
16/07/2020 16:00;0,0371
16/07/2020 16:15;0,0371
16/07/2020 16:30;0,0371
16/07/2020 16:45;0,0371
16/07/2020 17:00;0,0366
16/07/2020 17:15;0,0366
16/07/2020 17:30;0,0366
16/07/2020 17:45;0,0366
16/07/2020 18:00;0,0363
16/07/2020 18:15;0,0363
16/07/2020 18:30;0,0363
16/07/2020 18:45;0,0363
16/07/2020 19:00;0,0365
16/07/2020 19:15;0,0365
16/07/2020 19:30;0,0365
16/07/2020 19:45;0,0365
16/07/2020 20:00;0,0371
16/07/2020 20:15;0,0371
16/07/2020 20:30;0,0371
16/07/2020 20:45;0,0371
16/07/2020 21:00;0,0367
16/07/2020 21:15;0,0367
16/07/2020 21:30;0,0367
16/07/2020 21:45;0,0367
16/07/2020 22:00;0,0347
16/07/2020 22:15;0,0347
16/07/2020 22:30;0,0347
16/07/2020 22:45;0,0347
16/07/2020 23:00;0,0353
16/07/2020 23:15;0,0353
16/07/2020 23:30;0,0353
16/07/2020 23:45;0,0353
17/07/2020 00:00;0,03
17/07/2020 00:15;0,03
17/07/2020 00:30;0,03
17/07/2020 00:45;0,03
17/07/2020 01:00;0,027
17/07/2020 01:15;0,027
17/07/2020 01:30;0,027
17/07/2020 01:45;0,027
17/07/2020 02:00;0,0265
17/07/2020 02:15;0,0265
17/07/2020 02:30;0,0265
17/07/2020 02:45;0,0265
17/07/2020 03:00;0,0265
17/07/2020 03:15;0,0265
17/07/2020 03:30;0,0265
17/07/2020 03:45;0,0265
17/07/2020 04:00;0,0272
17/07/2020 04:15;0,0272
17/07/2020 04:30;0,0272
17/07/2020 04:45;0,0272
17/07/2020 05:00;0,0286
17/07/2020 05:15;0,0286
17/07/2020 05:30;0,0286
17/07/2020 05:45;0,0286
17/07/2020 06:00;0,0283
17/07/2020 06:15;0,0283
17/07/2020 06:30;0,0283
17/07/2020 06:45;0,0283
17/07/2020 07:00;0,03
17/07/2020 07:15;0,03
17/07/2020 07:30;0,03
17/07/2020 07:45;0,03
17/07/2020 08:00;0,0312
17/07/2020 08:15;0,0312
17/07/2020 08:30;0,0312
17/07/2020 08:45;0,0312
17/07/2020 09:00;0,0305
17/07/2020 09:15;0,0305
17/07/2020 09:30;0,0305
17/07/2020 09:45;0,0305
17/07/2020 10:00;0,0305
17/07/2020 10:15;0,0305
17/07/2020 10:30;0,0305
17/07/2020 10:45;0,0305
17/07/2020 11:00;0,0335
17/07/2020 11:15;0,0335
17/07/2020 11:30;0,0335
17/07/2020 11:45;0,0335
17/07/2020 12:00;0,0361
17/07/2020 12:15;0,0361
17/07/2020 12:30;0,0361
17/07/2020 12:45;0,0361
17/07/2020 13:00;0,0357
17/07/2020 13:15;0,0357
17/07/2020 13:30;0,0357
17/07/2020 13:45;0,0357
17/07/2020 14:00;0,0345
17/07/2020 14:15;0,0345
17/07/2020 14:30;0,0345
17/07/2020 14:45;0,0345
17/07/2020 15:00;0,034
17/07/2020 15:15;0,034
17/07/2020 15:30;0,034
